Dataset;X;Y;Label type;Label
Emo-DB;5.9366093;9.608717;Descrete;fea
Emo-DB;-4.500163;-3.1878016;Descrete;hap
Emo-DB;-11.490442;-2.9067895;Descrete;neu
Emo-DB;-15.491162;-5.7709074000000005;Descrete;sad
Emo-DB;0.18378729;-4.6438184;Descrete;ang
Emo-DB;13.980682;1.7343831000000005;Descrete;ang
Emo-DB;4.803177400000001;6.521857;Descrete;hap
Emo-DB;4.2892212999999995;5.93622;Descrete;hap
Emo-DB;-11.458657;-17.518442;Descrete;bor
Emo-DB;-11.208986;0.09537389;Descrete;neu
Emo-DB;15.128009;1.0562911;Descrete;ang
Emo-DB;3.8487196000000004;10.460567;Descrete;hap
Emo-DB;-10.449643;-3.5612682999999996;Descrete;bor
Emo-DB;-10.401233;-2.8691874;Descrete;neu
Emo-DB;-14.3389435;-12.74399;Descrete;sad
Emo-DB;6.659198;8.738408;Descrete;ang
Emo-DB;1.6147274999999999;-4.1869373;Descrete;ang
Emo-DB;5.5803449999999994;11.103392;Descrete;fea
Emo-DB;-15.405195999999998;-1.7649508999999999;Descrete;bor
Emo-DB;-10.19843;-1.9192892;Descrete;neu
Emo-DB;-14.242327;-10.075708;Descrete;sad
Emo-DB;10.34957;9.846735;Descrete;ang
Emo-DB;-10.021309;-2.1440985;Descrete;neu
Emo-DB;-14.879794;-9.482199000000001;Descrete;sad
Emo-DB;8.192771;-2.8328326;Descrete;ang
Emo-DB;-13.393873000000001;-2.8720038;Descrete;bor
Emo-DB;-11.349317;-2.1806812;Descrete;neu
Emo-DB;-16.647451;-10.488503999999999;Descrete;sad
Emo-DB;0.9141408000000001;-5.4070616;Descrete;ang
Emo-DB;5.261107;-0.144446;Descrete;fea
Emo-DB;0.20844343;6.6540050000000015;Descrete;dis
Emo-DB;-12.996118;0.6595304;Descrete;neu
Emo-DB;-11.8284;-1.1124163;Descrete;neu
Emo-DB;14.051418;-1.3370007;Descrete;ang
Emo-DB;14.398969000000001;-1.3667197;Descrete;ang
Emo-DB;10.328735;3.555511;Descrete;fea
Emo-DB;1.938027;15.733373;Descrete;hap
Emo-DB;-8.19077;6.469912;Descrete;bor
Emo-DB;-5.8911595000000005;5.488486;Descrete;neu
Emo-DB;13.828265;-4.909149;Descrete;ang
Emo-DB;20.981333;-1.8612092;Descrete;ang
Emo-DB;7.309246499999999;6.742428;Descrete;fea
Emo-DB;2.9842591;-2.9371839;Descrete;fea
Emo-DB;-3.8824372000000014;6.1530824;Descrete;hap
Emo-DB;-3.7458042999999996;9.042209;Descrete;bor
Emo-DB;-4.6616040000000005;7.241847999999999;Descrete;neu
Emo-DB;-19.708197;-12.606802;Descrete;sad
Emo-DB;10.585768;-6.218653;Descrete;ang
Emo-DB;-3.5042767999999995;5.6642800000000015;Descrete;hap
Emo-DB;-2.821215;9.13817;Descrete;bor
Emo-DB;-5.7486415;5.8930526;Descrete;neu
Emo-DB;-18.277033;-14.5064945;Descrete;sad
Emo-DB;20.322198999999998;-1.8021653000000002;Descrete;ang
Emo-DB;6.755587599999999;3.6432612;Descrete;hap
Emo-DB;-9.508856;10.597039;Descrete;bor
Emo-DB;-6.881511;5.9446077000000015;Descrete;neu
Emo-DB;-18.582655;-13.003931;Descrete;sad
Emo-DB;16.684288000000002;4.1398053;Descrete;ang
Emo-DB;7.023254400000001;3.234032;Descrete;hap
Emo-DB;-7.1891437000000025;11.541171;Descrete;bor
Emo-DB;-5.743164;13.572884;Descrete;neu
Emo-DB;-18.646357000000002;-13.153689000000002;Descrete;sad
Emo-DB;-18.403889000000003;-13.734907000000002;Descrete;sad
Emo-DB;15.202662;-6.011081;Descrete;ang
Emo-DB;2.1429853;-1.3024207;Descrete;fea
Emo-DB;-0.4709089;10.604619999999999;Descrete;hap
Emo-DB;6.021694999999999;5.557316999999999;Descrete;hap
Emo-DB;-7.778869;14.770321;Descrete;bor
Emo-DB;0.4869999;13.987526999999998;Descrete;neu
Emo-DB;10.81201;-0.6477743;Descrete;ang
Emo-DB;8.538533000000001;1.7182108;Descrete;hap
Emo-DB;-8.357402;9.306968;Descrete;bor
Emo-DB;-6.654425999999999;5.2885647;Descrete;neu
Emo-DB;-17.745017999999995;-14.881470000000002;Descrete;sad
Emo-DB;11.597246;-1.3009418;Descrete;ang
Emo-DB;5.764936;-2.8928401000000004;Descrete;hap
Emo-DB;-5.3722615;10.736541;Descrete;bor
Emo-DB;-3.793971;11.651933;Descrete;neu
Emo-DB;-17.775381;-13.795665;Descrete;sad
Emo-DB;10.583305000000001;-9.710585;Descrete;ang
Emo-DB;1.3792243999999998;-0.28054616;Descrete;fea
Emo-DB;7.0592770000000025;2.8846962000000005;Descrete;hap
Emo-DB;-6.3179110000000005;9.929003999999999;Descrete;bor
Emo-DB;-6.433528;7.093004;Descrete;neu
Emo-DB;-17.741491;-13.9499445;Descrete;sad
Emo-DB;11.228917;-0.32251552;Descrete;ang
Emo-DB;11.070834;-0.6313416999999999;Descrete;ang
Emo-DB;1.8156078000000002;-0.079300374;Descrete;fea
Emo-DB;7.7515035;4.3845019999999995;Descrete;hap
Emo-DB;-5.967518;9.774174;Descrete;bor
Emo-DB;-6.2928042;7.5163274000000015;Descrete;neu
Emo-DB;-19.284167999999998;-14.562976999999998;Descrete;sad
Emo-DB;7.1300343999999996;0.6058551;Descrete;ang
Emo-DB;4.5166545;-2.1551194;Descrete;dis
Emo-DB;20.1766;-3.9624487999999998;Descrete;hap
Emo-DB;-5.7781085999999995;3.2721848;Descrete;neu
Emo-DB;9.578849;-7.4354580000000015;Descrete;ang
Emo-DB;9.866181;-2.6315958;Descrete;dis
Emo-DB;5.4903984;1.0049628000000002;Descrete;dis
Emo-DB;-5.734116;8.381376;Descrete;bor
Emo-DB;9.093952999999999;-5.640848;Descrete;ang
Emo-DB;16.392534;-6.3028059999999995;Descrete;hap
Emo-DB;-4.757301;9.224294;Descrete;bor
Emo-DB;-2.115654;12.919541;Descrete;neu
Emo-DB;9.684842999999999;-6.882944;Descrete;ang
Emo-DB;-0.026596524;-0.073655695;Descrete;dis
Emo-DB;-9.255707000000001;7.731847;Descrete;bor
Emo-DB;-8.373823;7.8957896;Descrete;neu
Emo-DB;-19.238336999999998;-11.9110985;Descrete;sad
Emo-DB;12.536727;-2.6763427;Descrete;ang
Emo-DB;13.0694065;-6.935992999999999;Descrete;ang
Emo-DB;-0.2832172;0.08622673;Descrete;dis
Emo-DB;-2.7379860000000003;12.4051895;Descrete;neu
Emo-DB;-3.4027160000000003;15.304426000000001;Descrete;sad
Emo-DB;19.938639000000002;-2.3450563;Descrete;ang
Emo-DB;5.2561455000000015;2.1595212999999998;Descrete;ang
Emo-DB;4.271107700000001;-1.4262973;Descrete;dis
Emo-DB;-1.4101629999999998;10.532335;Descrete;neu
Emo-DB;18.697197;3.2614262000000003;Descrete;ang
Emo-DB;-3.6360373;13.383505;Descrete;neu
Emo-DB;-3.622837;14.958357000000001;Descrete;sad
Emo-DB;3.8240529999999997;9.43885;Descrete;ang
Emo-DB;8.2263775;-4.4402833;Descrete;ang
Emo-DB;5.4654093;-0.6452064000000001;Descrete;dis
Emo-DB;15.747988000000001;-5.099409;Descrete;hap
Emo-DB;15.836025;-2.549403;Descrete;hap
Emo-DB;-5.164525;8.521403999999999;Descrete;bor
Emo-DB;-3.6940284;13.178323;Descrete;neu
Emo-DB;-2.8857646;17.147503;Descrete;sad
Emo-DB;16.886284;-2.8257241;Descrete;ang
Emo-DB;-0.8136107;0.44149223;Descrete;dis
Emo-DB;-9.496474000000001;6.0215745;Descrete;neu
Emo-DB;19.139435;4.219004;Descrete;ang
Emo-DB;-0.01360111;8.653816;Descrete;fea
Emo-DB;-9.414206;11.250100999999999;Descrete;neu
Emo-DB;14.913098000000002;-2.4858982999999997;Descrete;ang
Emo-DB;-7.1292114;-8.091745;Descrete;fea
Emo-DB;-11.118350999999999;-18.237776;Descrete;neu
Emo-DB;8.54614;-9.105473;Descrete;ang
Emo-DB;8.447828999999999;14.034178;Descrete;fea
Emo-DB;7.0203447;7.3934007;Descrete;hap
Emo-DB;-14.625070000000001;-0.28551233;Descrete;bor
Emo-DB;-13.838014999999999;-4.7386093;Descrete;neu
Emo-DB;0.8696427999999999;-3.2707174;Descrete;ang
Emo-DB;7.5504155;7.526397699999999;Descrete;hap
Emo-DB;-10.780231;-4.332528;Descrete;neu
Emo-DB;10.5412035;12.517514;Descrete;ang
Emo-DB;14.983313;2.8620365000000003;Descrete;ang
Emo-DB;5.294133;10.347843;Descrete;fea
Emo-DB;-5.96711;-5.7777853;Descrete;bor
Emo-DB;-19.170251999999998;-5.055171499999998;Descrete;sad
Emo-DB;2.9514596;-9.282071;Descrete;ang
Emo-DB;4.235175;12.694531;Descrete;fea
Emo-DB;-14.720633;6.8561187000000015;Descrete;fea
Emo-DB;-16.925117;0.7710151;Descrete;bor
Emo-DB;-19.742212;-6.100507;Descrete;sad
Emo-DB;5.231653700000002;-10.438144;Descrete;ang
Emo-DB;3.4732137;12.490601;Descrete;fea
Emo-DB;-4.2825394;-1.6988752;Descrete;dis
Emo-DB;4.7038965;8.770038000000001;Descrete;hap
Emo-DB;-13.475501999999999;-0.53392136;Descrete;bor
Emo-DB;6.0868773;12.046552;Descrete;fea
Emo-DB;-16.04795;1.7749671000000002;Descrete;bor
Emo-DB;-16.368095;1.9617343;Descrete;neu
Emo-DB;3.832058;-8.570727;Descrete;ang
Emo-DB;-15.079101000000001;3.1019208;Descrete;bor
Emo-DB;-19.493135000000002;-6.3444204000000015;Descrete;sad
Emo-DB;4.6768503;-8.63273;Descrete;ang
Emo-DB;-10.578367;2.1740177000000003;Descrete;fea
Emo-DB;-16.140516;3.0162259999999996;Descrete;bor
Emo-DB;4.1220956;-8.500392999999999;Descrete;ang
Emo-DB;5.480549;8.078103;Descrete;hap
Emo-DB;-15.549379;1.3334711000000001;Descrete;bor
Emo-DB;3.072339;-9.644287;Descrete;ang
Emo-DB;-5.8296227;-0.4266475;Descrete;fea
Emo-DB;-6.8426657;-3.5347652000000003;Descrete;fea
Emo-DB;-8.919052;-8.185428;Descrete;bor
Emo-DB;-11.94108;-6.502368;Descrete;neu
Emo-DB;8.074983;-7.6346145000000005;Descrete;ang
Emo-DB;-8.22395;1.6528713;Descrete;dis
Emo-DB;4.1317334;-6.3734345;Descrete;hap
Emo-DB;-15.221015;0.043841782999999995;Descrete;bor
Emo-DB;-11.012383999999999;-5.9512386;Descrete;neu
Emo-DB;-13.823856;-7.039934;Descrete;sad
Emo-DB;6.2079773000000005;-7.3999467;Descrete;ang
Emo-DB;-8.080355;-2.0775626;Descrete;fea
Emo-DB;0.841783;-8.020715;Descrete;hap
Emo-DB;-12.533196;-2.1880972;Descrete;neu
Emo-DB;10.365327;3.5175722;Descrete;ang
Emo-DB;-4.95181;-2.924521;Descrete;fea
Emo-DB;-0.6777058000000001;-4.524406;Descrete;hap
Emo-DB;7.380435;-1.8823519;Descrete;hap
Emo-DB;-15.336889000000001;-6.917057499999999;Descrete;bor
Emo-DB;-15.403492000000002;-6.180386;Descrete;neu
Emo-DB;-13.873188;-10.792846;Descrete;sad
Emo-DB;-0.21746299;-5.8743987;Descrete;ang
Emo-DB;8.283938000000001;8.802688999999997;Descrete;fea
Emo-DB;-14.725995999999999;-3.0047562;Descrete;bor
Emo-DB;-19.949317999999998;-6.1047626;Descrete;sad
Emo-DB;9.186836;-3.500862;Descrete;ang
Emo-DB;-7.180029400000001;0.5094767;Descrete;fea
Emo-DB;-8.19939;-6.7931395000000006;Descrete;dis
Emo-DB;-2.6599752999999997;-8.199938000000001;Descrete;hap
Emo-DB;-9.461813000000001;0.57877535;Descrete;bor
Emo-DB;-9.543172;0.07455433;Descrete;neu
Emo-DB;2.9514754;-4.600822;Descrete;ang
Emo-DB;-7.2572365;-0.46527815;Descrete;fea
Emo-DB;8.331191;12.518687;Descrete;hap
Emo-DB;-10.072752000000001;-5.303631299999998;Descrete;neu
Emo-DB;-13.525348999999999;-6.066911;Descrete;sad
Emo-DB;12.3126;6.2003903;Descrete;ang
Emo-DB;-5.4524230000000005;-5.891196;Descrete;hap
Emo-DB;-11.906450999999999;-16.736376;Descrete;bor
Emo-DB;-12.283452;-3.1916895;Descrete;neu
Emo-DB;-14.595849;-9.990729;Descrete;sad
Emo-DB;-0.24423677;-7.458378;Descrete;ang
Emo-DB;4.777871599999999;-6.5001430000000004;Descrete;ang
Emo-DB;-8.5872755;-6.42301;Descrete;fea
Emo-DB;-0.87588286;-7.3065424;Descrete;hap
Emo-DB;-13.526285000000001;-3.2823252999999997;Descrete;bor
Emo-DB;-10.327589999999999;0.23947725;Descrete;neu
Emo-DB;-14.826422;-10.200101;Descrete;sad
Emo-DB;5.298469;-6.5077024;Descrete;ang
Emo-DB;-10.241992999999999;-7.2204247000000015;Descrete;fea
Emo-DB;-10.224017;-7.4852405;Descrete;fea
Emo-DB;-13.635423000000001;-6.1792964999999995;Descrete;bor
Emo-DB;-12.484385000000001;-1.2624831;Descrete;neu
Emo-DB;-17.317322;-9.371359;Descrete;sad
Emo-DB;5.5706815999999995;-5.4872417;Descrete;ang
Emo-DB;-2.5114741;-6.394889;Descrete;hap
Emo-DB;-14.883828;-4.640289;Descrete;bor
Emo-DB;-8.008916000000001;-3.4700135999999997;Descrete;neu
Emo-DB;7.1596699999999975;-8.538061;Descrete;ang
Emo-DB;8.332446000000001;13.659413;Descrete;fea
Emo-DB;-3.8742557;-9.096141000000001;Descrete;dis
Emo-DB;-8.983437;1.9655328;Descrete;neu
Emo-DB;12.979837;2.7482599999999997;Descrete;ang
Emo-DB;17.841557;2.1740958999999997;Descrete;ang
Emo-DB;16.935396;2.2552027999999997;Descrete;ang
Emo-DB;-5.6225996;-3.5636017;Descrete;fea
Emo-DB;-8.797105;-3.8218598;Descrete;bor
Emo-DB;-9.207116000000001;-3.2118435;Descrete;neu
Emo-DB;-15.781154999999998;-8.044943;Descrete;sad
Emo-DB;16.331953;2.4563884999999996;Descrete;ang
Emo-DB;-5.4392104;-2.1952639;Descrete;fea
Emo-DB;-0.46292114;5.701849;Descrete;bor
Emo-DB;12.294799000000001;8.76227;Descrete;ang
Emo-DB;-16.569195;-7.7793217000000014;Descrete;sad
Emo-DB;14.639378;0.45568339999999996;Descrete;ang
Emo-DB;-8.073647;-0.16075529;Descrete;fea
Emo-DB;-5.145496400000002;-8.253762;Descrete;dis
Emo-DB;-8.952259;-3.7726580000000003;Descrete;hap
Emo-DB;-1.614475;4.0144606;Descrete;neu
Emo-DB;11.482605;5.290374;Descrete;ang
Emo-DB;16.219091;1.5236311000000002;Descrete;ang
Emo-DB;3.0224085;-6.5400763;Descrete;ang
Emo-DB;-0.5659854999999999;5.4915247;Descrete;bor
Emo-DB;-15.561623999999998;-8.684517999999999;Descrete;sad
Emo-DB;-9.425792;-5.1294622;Descrete;fea
Emo-DB;-15.780754;-8.234287;Descrete;sad
Emo-DB;17.327194;1.9475083;Descrete;ang
Emo-DB;10.611297;10.253958;Descrete;fea
Emo-DB;-1.2011331;4.89775;Descrete;bor
Emo-DB;17.70881;-1.9815756000000002;Descrete;ang
Emo-DB;8.679707;-1.4577246000000001;Descrete;fea
Emo-DB;1.5499295;13.279206;Descrete;dis
Emo-DB;1.8658456;14.715028;Descrete;dis
Emo-DB;11.049809;1.1527466;Descrete;hap
Emo-DB;-0.960183;14.153513;Descrete;bor
Emo-DB;-0.85840553;11.368926;Descrete;neu
Emo-DB;10.451077;-2.763497;Descrete;ang
Emo-DB;-3.6900763999999997;3.3214016;Descrete;fea
Emo-DB;-3.0355507999999998;2.7309062;Descrete;dis
Emo-DB;7.0684795;0.65878874;Descrete;hap
Emo-DB;-4.190119999999999;10.699441;Descrete;bor
Emo-DB;-1.3294522;11.960761999999999;Descrete;neu
Emo-DB;-20.195068;-9.565599;Descrete;sad
Emo-DB;9.396244;-4.405412;Descrete;ang
Emo-DB;1.722529;12.231527;Descrete;fea
Emo-DB;9.693475999999999;1.1309488;Descrete;hap
Emo-DB;-7.6844259999999975;14.319787;Descrete;bor
Emo-DB;-18.54372;-12.2655735;Descrete;sad
Emo-DB;16.456129999999998;-1.9468436999999998;Descrete;ang
Emo-DB;0.8020286;12.663521000000001;Descrete;fea
Emo-DB;1.1988018;13.476303;Descrete;dis
Emo-DB;-6.4001703;9.1851635;Descrete;bor
Emo-DB;-7.9795027;8.134433;Descrete;neu
Emo-DB;-20.915197;-11.327869;Descrete;sad
Emo-DB;6.8486199999999995;-0.94935703;Descrete;ang
Emo-DB;15.287922;-4.4748745;Descrete;ang
Emo-DB;9.135497;0.32975674;Descrete;hap
Emo-DB;-6.3231730000000015;12.272308;Descrete;bor
Emo-DB;-4.9303230000000005;11.972446000000001;Descrete;neu
Emo-DB;-21.176605;-11.311565;Descrete;sad
Emo-DB;10.378198;-4.2804513;Descrete;ang
Emo-DB;2.1046329;12.358307;Descrete;fea
Emo-DB;1.166532;14.360235999999999;Descrete;dis
Emo-DB;6.401658;5.2591004;Descrete;hap
Emo-DB;-6.924907000000001;8.513384;Descrete;bor
Emo-DB;-2.8653717;17.334446;Descrete;neu
Emo-DB;15.792129000000001;5.579942;Descrete;ang
Emo-DB;2.3721826;0.30105537;Descrete;hap
Emo-DB;-8.049817;10.973694;Descrete;bor
Emo-DB;-4.5331254;11.504038000000001;Descrete;neu
Emo-DB;16.919983;6.050692;Descrete;ang
Emo-DB;0.9733244000000001;11.999239999999999;Descrete;fea
Emo-DB;-3.1216247000000004;1.1282145000000001;Descrete;dis
Emo-DB;8.560462;0.43324047;Descrete;hap
Emo-DB;-8.450883000000001;11.264493;Descrete;bor
Emo-DB;-4.2070403;11.834439;Descrete;neu
Emo-DB;-18.913017;-10.898641;Descrete;sad
Emo-DB;15.950903;-3.5761836000000002;Descrete;ang
Emo-DB;0.5568835;15.170827;Descrete;fea
Emo-DB;-0.04064263;12.805238000000001;Descrete;dis
Emo-DB;7.787324000000001;1.9047788;Descrete;hap
Emo-DB;-2.82974;8.040903;Descrete;hap
Emo-DB;-6.8769135;10.291822;Descrete;bor
Emo-DB;-5.6987805;9.950082;Descrete;neu
Emo-DB;15.978283;-3.253143;Descrete;ang
Emo-DB;-1.2074773;8.018775999999999;Descrete;dis
Emo-DB;8.393432;3.3268980000000004;Descrete;hap
Emo-DB;-7.6542600000000025;12.613489;Descrete;bor
Emo-DB;-4.896530599999998;10.678767;Descrete;neu
Emo-DB;17.527773;6.282463;Descrete;ang
Emo-DB;16.5648;-5.101904;Descrete;ang
Emo-DB;2.847095;11.068862;Descrete;fea
Emo-DB;16.304317;4.9886155;Descrete;fea
Emo-DB;3.417748200000001;-1.4773177;Descrete;dis
Emo-DB;-8.916385;-1.5041591;Descrete;neu
Emo-DB;14.273042000000002;1.7545102;Descrete;ang
Emo-DB;13.034496;-0.103514925;Descrete;ang
Emo-DB;8.301085;6.9898677;Descrete;fea
Emo-DB;-1.8868731;-0.11002516;Descrete;dis
Emo-DB;18.25941;6.292711;Descrete;hap
Emo-DB;-10.290544;8.847481;Descrete;bor
Emo-DB;-14.693195999999999;7.018555999999999;Descrete;neu
Emo-DB;-19.862226;-9.523508999999999;Descrete;sad
Emo-DB;12.849582;-6.2254925000000005;Descrete;ang
Emo-DB;17.091965;-2.9341947999999998;Descrete;ang
Emo-DB;8.749176;7.081092;Descrete;fea
Emo-DB;4.4438260000000005;-3.611711;Descrete;dis
Emo-DB;-1.3263856;-5.898854;Descrete;bor
Emo-DB;-17.676348;-11.74698;Descrete;sad
Emo-DB;-15.229389999999999;-13.647946;Descrete;sad
Emo-DB;19.377357;1.1280823;Descrete;ang
Emo-DB;13.935741;-5.233957299999998;Descrete;ang
Emo-DB;2.1592102000000004;11.268309;Descrete;fea
Emo-DB;9.034253;-0.9112040000000001;Descrete;fea
Emo-DB;12.183885;-2.0783703;Descrete;hap
Emo-DB;12.18895;-2.6099930000000002;Descrete;hap
Emo-DB;-11.945409;-16.67257;Descrete;bor
Emo-DB;-11.380803;8.828796;Descrete;neu
Emo-DB;-14.934332999999999;-12.631397999999999;Descrete;sad
Emo-DB;-15.246422;-12.937371;Descrete;sad
Emo-DB;17.916447;-0.19111465;Descrete;ang
Emo-DB;18.413494;-0.82773364;Descrete;ang
Emo-DB;1.0013012;-1.0718782;Descrete;fea
Emo-DB;-3.4647148000000003;7.7928243;Descrete;dis
Emo-DB;6.0054625999999995;-3.7135687000000006;Descrete;hap
Emo-DB;-10.589839;8.165904;Descrete;bor
Emo-DB;-4.600315599999999;9.73878;Descrete;bor
Emo-DB;-11.31564;8.870236;Descrete;neu
Emo-DB;-13.810035000000001;-15.209685999999998;Descrete;sad
Emo-DB;14.205971;-3.1136127;Descrete;ang
Emo-DB;15.955835;-0.24770863;Descrete;fea
Emo-DB;-2.4610043;1.9594331999999999;Descrete;dis
Emo-DB;6.694331599999999;-3.8206227;Descrete;hap
Emo-DB;11.864377000000001;-3.9843607000000003;Descrete;hap
Emo-DB;-1.5079426;11.219038000000001;Descrete;neu
Emo-DB;16.338473999999998;0.94641244;Descrete;ang
Emo-DB;6.0383716;-0.9758753000000001;Descrete;fea
Emo-DB;11.026091000000001;-2.3549852000000002;Descrete;hap
Emo-DB;-6.240597;10.867514;Descrete;neu
Emo-DB;-16.770992;-13.693238000000001;Descrete;sad
Emo-DB;12.849202;1.5279133;Descrete;ang
Emo-DB;12.196026;6.449479599999999;Descrete;ang
Emo-DB;6.409773;-0.42623112;Descrete;fea
Emo-DB;5.137767;3.3371406;Descrete;dis
Emo-DB;-9.239541000000001;9.952297999999999;Descrete;bor
Emo-DB;-15.357173000000001;-13.212992999999999;Descrete;sad
Emo-DB;13.018624;-3.130303;Descrete;ang
Emo-DB;1.581993;10.152289;Descrete;fea
Emo-DB;-2.0179749;0.40480927;Descrete;dis
Emo-DB;7.1377;-4.7060113;Descrete;hap
Emo-DB;-8.4368305;9.842925;Descrete;bor
Emo-DB;-17.308168;-11.899866000000001;Descrete;sad
Emo-DB;14.042983;-3.093131;Descrete;ang
Emo-DB;19.159845;-0.5544066999999999;Descrete;ang
Emo-DB;-0.49198592;8.334072;Descrete;fea
Emo-DB;-4.910454;5.190691;Descrete;dis
Emo-DB;-1.9833032;6.632485000000001;Descrete;bor
Emo-DB;-5.550052;11.57391;Descrete;neu
Emo-DB;-17.614227;-11.582991999999999;Descrete;sad
Emo-DB;7.3167615;-4.0836873;Descrete;ang
Emo-DB;-3.0434332000000004;-8.171138000000001;Descrete;dis
Emo-DB;7.7831449999999975;-8.183641;Descrete;hap
Emo-DB;-17.555542000000006;-1.1079344;Descrete;bor
Emo-DB;-12.621913000000001;-4.295664;Descrete;neu
Emo-DB;21.127516;-0.47770745;Descrete;ang
Emo-DB;-3.0286758;-3.4476259;Descrete;fea
Emo-DB;-17.903713;-3.0540075;Descrete;dis
Emo-DB;-16.612000000000002;-0.7699769000000001;Descrete;bor
Emo-DB;-12.791578;-8.453225;Descrete;neu
Emo-DB;-17.317184;-4.8063845999999995;Descrete;sad
Emo-DB;12.386486;-5.4465737;Descrete;ang
Emo-DB;6.1102123;-7.552165;Descrete;ang
Emo-DB;6.3376036;11.4156065;Descrete;fea
Emo-DB;6.8568735;13.131489000000002;Descrete;fea
Emo-DB;14.009191;7.2799929999999975;Descrete;hap
Emo-DB;-11.1229105;-4.4827785;Descrete;neu
Emo-DB;14.652292000000001;-8.42025;Descrete;ang
Emo-DB;14.653922;-8.533874;Descrete;ang
Emo-DB;-6.731667999999999;-1.7647985000000002;Descrete;dis
Emo-DB;-1.458957;-3.7373266000000003;Descrete;hap
Emo-DB;-13.03041;-7.23727;Descrete;bor
Emo-DB;-12.041205999999999;-5.2202544;Descrete;neu
Emo-DB;13.653731;4.330503500000002;Descrete;ang
Emo-DB;8.313754;9.972164999999999;Descrete;fea
Emo-DB;-16.867138;-2.7747796;Descrete;dis
Emo-DB;13.610782;5.0452213;Descrete;hap
Emo-DB;4.4058160000000015;-7.078763;Descrete;hap
Emo-DB;-17.207975;-0.07846581;Descrete;bor
Emo-DB;-10.827428999999999;0.79932797;Descrete;neu
Emo-DB;7.1607533;12.06565;Descrete;dis
Emo-DB;-12.240302;2.1783582999999997;Descrete;bor
Emo-DB;-10.134771;1.1835763000000001;Descrete;neu
Emo-DB;8.662836;10.861142;Descrete;ang
Emo-DB;9.206118;10.1300125;Descrete;fea
Emo-DB;-17.852196;-2.2140093;Descrete;bor
Emo-DB;-11.724065;-4.399788;Descrete;neu
Emo-DB;-17.421701000000002;-4.002041;Descrete;sad
Emo-DB;12.662104;5.6393404;Descrete;ang
Emo-DB;21.826626;0.501479;Descrete;ang
Emo-DB;-10.905239;3.4655855000000004;Descrete;fea
Emo-DB;-15.863732;-4.1722956;Descrete;bor
Emo-DB;-10.88308;-3.0983047000000004;Descrete;neu
Emo-DB;-18.442184;-7.283876400000001;Descrete;sad
Emo-DB;12.684830999999999;4.719864;Descrete;ang
Emo-DB;13.146664000000001;6.0551379999999995;Descrete;ang
Emo-DB;7.0232906;10.996768;Descrete;fea
Emo-DB;5.033476;-7.416481;Descrete;hap
Emo-DB;-13.237293;-7.039778999999999;Descrete;bor
Emo-DB;-11.623078;-4.940712;Descrete;neu
Emo-DB;-17.327927;-9.19705;Descrete;sad
Emo-DB;5.8620296;-9.793901;Descrete;ang
Emo-DB;8.515222999999999;10.16902;Descrete;fea
Emo-DB;-15.68479;0.7931555;Descrete;bor
Emo-DB;-14.435595499999998;1.0748296;Descrete;neu
Emo-DB;-15.330598;-1.6538879000000002;Descrete;neu
Emo-DB;15.062739;-1.5860811000000001;Descrete;ang
Emo-DB;15.304945000000002;3.8048909;Descrete;dis
Emo-DB;18.572742;-2.6751673;Descrete;hap
Emo-DB;7.394239;-5.5987344000000006;Descrete;bor
Emo-DB;3.2736223;8.304437;Descrete;neu
Emo-DB;-9.7604065;-11.722572999999999;Descrete;sad
Emo-DB;21.97429;-8.559239;Descrete;ang
Emo-DB;4.569018;1.3659958;Descrete;dis
Emo-DB;4.9128766;4.7130575;Descrete;dis
Emo-DB;3.075524;2.4578469;Descrete;bor
Emo-DB;3.379147;4.740233;Descrete;neu
Emo-DB;-7.851619;-11.778735000000001;Descrete;sad
Emo-DB;17.911451;-9.318178999999999;Descrete;ang
Emo-DB;16.661436;-0.8388573;Descrete;fea
Emo-DB;3.4718418;3.3649678;Descrete;dis
Emo-DB;19.725208;-5.186205999999999;Descrete;hap
Emo-DB;3.1914835;3.5040147000000004;Descrete;bor
Emo-DB;1.6484748;4.6548;Descrete;bor
Emo-DB;7.2799034;9.252594;Descrete;neu
Emo-DB;-8.743432;-11.974464;Descrete;sad
Emo-DB;19.541372;-8.071655999999999;Descrete;ang
Emo-DB;19.381426;-5.765471499999999;Descrete;ang
Emo-DB;17.711872;3.9906928999999995;Descrete;fea
Emo-DB;3.913649;0.36904818;Descrete;dis
Emo-DB;18.07406;-4.4490767;Descrete;hap
Emo-DB;0.72196805;2.1053028;Descrete;bor
Emo-DB;-9.8552885;-12.245944999999999;Descrete;sad
Emo-DB;18.886858;-1.6239814;Descrete;ang
Emo-DB;20.66947;-7.2092532999999985;Descrete;ang
Emo-DB;1.7034384999999999;5.4584265;Descrete;dis
Emo-DB;19.1962;-5.384704599999999;Descrete;hap
Emo-DB;22.013916000000002;-4.9832196;Descrete;hap
Emo-DB;5.273969;14.896583999999999;Descrete;bor
Emo-DB;0.15808074;3.325818;Descrete;bor
Emo-DB;5.288979;14.831826999999999;Descrete;neu
Emo-DB;-10.114533999999999;-12.269766;Descrete;sad
Emo-DB;21.638052;-9.186972;Descrete;ang
Emo-DB;17.830297;4.0318985000000005;Descrete;fea
Emo-DB;2.187616;2.0555432000000002;Descrete;dis
Emo-DB;18.25079;-7.6322293000000005;Descrete;hap
