Dataset;X;Y;Container;Predicted label;True label;Label (descrete);Label (binary);Confusion matrix array
Crema-D;-8.725188000000001;19.937195000000006;TSNE;;;dis;neg;
Crema-D;-1.0459653;14.645229999999998;TSNE;;;neu;not;
Crema-D;8.333434;0.87353516;TSNE;;;neu;not;
Crema-D;28.574482;-6.538408;TSNE;;;ang;neg;
Crema-D;12.924223;11.490385;TSNE;;;ang;neg;
Crema-D;30.811054;1.5390913;TSNE;;;ang;neg;
Crema-D;12.53231;-3.1095629000000002;TSNE;;;dis;neg;
Crema-D;-2.4495347;-10.261739;TSNE;;;fea;neg;
Crema-D;10.183637;14.125035999999998;TSNE;;;neu;not;
Crema-D;2.9467742;-11.100497;TSNE;;;fea;neg;
Crema-D;-18.53943;-14.137335;TSNE;;;dis;neg;
Crema-D;-21.243176000000002;-1.0462122;TSNE;;;fea;neg;
Crema-D;4.333929;-19.693071;TSNE;;;neu;not;
Crema-D;2.9853067;-17.336727;TSNE;;;ang;neg;
Crema-D;3.2834809999999996;-24.594314999999998;TSNE;;;ang;neg;
Crema-D;26.206297;-3.8727503;TSNE;;;hap;not;
Crema-D;-18.2787;4.313262;TSNE;;;neu;not;
Crema-D;-20.579313;1.2656040000000002;TSNE;;;sad;neg;
Crema-D;4.348823;18.852829;TSNE;;;fea;neg;
Crema-D;-26.831158000000002;-10.435495;TSNE;;;fea;neg;
Crema-D;15.759843;2.3363137000000003;TSNE;;;ang;neg;
Crema-D;-7.6716440000000015;-9.608403;TSNE;;;sad;neg;
Crema-D;-14.880519;13.115626;TSNE;;;sad;neg;
Crema-D;-15.933095999999999;-4.2082505;TSNE;;;sad;neg;
Crema-D;16.3516;-8.332968;TSNE;;;ang;neg;
Crema-D;24.605469;-7.7197520000000015;TSNE;;;ang;neg;
Crema-D;7.215052;16.993216;TSNE;;;dis;neg;
Crema-D;-13.859418;-3.3774576;TSNE;;;hap;not;
Crema-D;-0.73632383;-5.179416000000002;TSNE;;;fea;neg;
Crema-D;10.440858;2.102754;TSNE;;;fea;neg;
Crema-D;12.296782;-16.082703;TSNE;;;fea;neg;
Crema-D;-6.7377696;4.5177655;TSNE;;;hap;not;
Crema-D;12.238949;9.012725999999999;TSNE;;;ang;neg;
Crema-D;26.522971999999996;0.39307392;TSNE;;;ang;neg;
Crema-D;5.65222;20.096498;TSNE;;;neu;not;
Crema-D;1.4729588;-12.550406;TSNE;;;sad;neg;
Crema-D;3.4853367999999993;12.677489;TSNE;;;neu;not;
Crema-D;9.117517999999999;-4.3146562999999984;TSNE;;;hap;not;
Crema-D;16.438997;3.9140639999999998;TSNE;;;hap;not;
Crema-D;-2.0149508000000003;-22.339256;TSNE;;;fea;neg;
Crema-D;-5.399289;7.3211317;TSNE;;;hap;not;
Crema-D;17.786057;-3.0481877;TSNE;;;fea;neg;
Crema-D;-24.6984;7.5004990000000005;TSNE;;;sad;neg;
Crema-D;-31.316022999999998;2.6062098;TSNE;;;sad;neg;
Crema-D;15.855432500000001;-3.3810248;TSNE;;;hap;not;
Crema-D;-3.0917048;0.6449218000000001;TSNE;;;neu;not;
Crema-D;0.52702916;-10.538239;TSNE;;;fea;neg;
Crema-D;22.66778;-8.980839999999997;TSNE;;;ang;neg;
Crema-D;13.569942000000001;-2.1383567;TSNE;;;hap;not;
Crema-D;23.672466;4.232179599999999;TSNE;;;ang;neg;
Crema-D;-0.99728763;9.46911;TSNE;;;hap;not;
Crema-D;10.676544999999999;7.5393490000000005;TSNE;;;hap;not;
Crema-D;-1.8331571;5.562941;TSNE;;;neu;not;
Crema-D;-18.307589;4.5634437000000005;TSNE;;;dis;neg;
Crema-D;20.354294;-4.85311;TSNE;;;dis;neg;
Crema-D;-28.158659999999998;-5.7829943;TSNE;;;neu;not;
Crema-D;-17.265572;-5.2993510000000015;TSNE;;;hap;not;
Crema-D;-12.055067999999999;21.879015;TSNE;;;fea;neg;
Crema-D;7.29329;-2.783857;TSNE;;;hap;not;
Crema-D;-4.4955620000000005;-1.4933355;TSNE;;;sad;neg;
Crema-D;-22.34583;-6.126871599999999;TSNE;;;sad;neg;
Crema-D;18.539263000000002;9.198497999999999;TSNE;;;ang;neg;
Crema-D;26.585728000000003;-5.5925794;TSNE;;;fea;neg;
Crema-D;24.283403;3.8887410000000004;TSNE;;;ang;neg;
Crema-D;8.926673;-6.2725444;TSNE;;;hap;not;
Crema-D;9.257977;-15.639891;TSNE;;;neu;not;
Crema-D;10.0308895;14.389512;TSNE;;;neu;not;
Crema-D;-2.7303314;15.504503;TSNE;;;dis;neg;
Crema-D;-11.780541;10.694465;TSNE;;;hap;not;
Crema-D;26.572706;2.2351243;TSNE;;;ang;neg;
Crema-D;23.529913;1.1829578;TSNE;;;hap;not;
Crema-D;-25.548462;-8.728713;TSNE;;;fea;neg;
Crema-D;18.75614;-0.17842828;TSNE;;;dis;neg;
Crema-D;16.27695;-4.6300254;TSNE;;;ang;neg;
Crema-D;-25.62051;-9.412255;TSNE;;;sad;neg;
Crema-D;-1.2367953999999999;-2.9380138;TSNE;;;hap;not;
Crema-D;7.8121240000000025;-13.079239;TSNE;;;dis;neg;
Crema-D;-9.660116;-9.250884;TSNE;;;sad;neg;
Crema-D;-23.148195;8.113833999999999;TSNE;;;sad;neg;
Crema-D;24.391346;-5.2031245;TSNE;;;ang;neg;
Crema-D;-1.8608154;-18.68842;TSNE;;;fea;neg;
Crema-D;-5.175461299999999;0.88242406;TSNE;;;dis;neg;
Crema-D;12.143315;0.908122;TSNE;;;sad;neg;
Crema-D;27.274267;8.286753;TSNE;;;ang;neg;
Crema-D;5.6425695;10.847164;TSNE;;;dis;neg;
Crema-D;-16.408615;0.8305754999999999;TSNE;;;hap;not;
Crema-D;-15.51999;-12.791742999999999;TSNE;;;sad;neg;
Crema-D;9.334708000000001;-3.6067699999999996;TSNE;;;fea;neg;
Crema-D;21.149317;2.2958119999999997;TSNE;;;ang;neg;
Crema-D;16.946898;13.4539;TSNE;;;hap;not;
Crema-D;-15.033032999999998;-10.9824505;TSNE;;;dis;neg;
Crema-D;-8.583851;10.335968;TSNE;;;hap;not;
Crema-D;15.957864;-15.377826;TSNE;;;hap;not;
Crema-D;8.173041;0.21094374;TSNE;;;neu;not;
Crema-D;30.886274;1.7460296000000002;TSNE;;;ang;neg;
Crema-D;-23.620188;4.8911996;TSNE;;;sad;neg;
Crema-D;-2.5805097000000004;7.4282765;TSNE;;;dis;neg;
Crema-D;19.145226;3.477101;TSNE;;;hap;not;
Crema-D;-3.1965487;-18.505468;TSNE;;;sad;neg;
Crema-D;-11.809111;7.5504979999999975;TSNE;;;hap;not;
Crema-D;-8.634111;13.806977999999999;TSNE;;;neu;not;
Crema-D;-29.512666999999997;-4.138567;TSNE;;;sad;neg;
Crema-D;-22.601904;-0.6961701;TSNE;;;ang;neg;
Crema-D;-10.283294999999999;17.62473;TSNE;;;hap;not;
Crema-D;24.605501;-1.8123626;TSNE;;;ang;neg;
Crema-D;-16.969603;8.240461999999999;TSNE;;;hap;not;
Crema-D;-0.7345411999999999;-21.452366;TSNE;;;fea;neg;
Crema-D;-0.061701905;-18.514181;TSNE;;;dis;neg;
Crema-D;6.928861;2.313761;TSNE;;;hap;not;
Crema-D;-3.6169162000000004;-8.258218;TSNE;;;neu;not;
Crema-D;23.245691;-5.174055;TSNE;;;hap;not;
Crema-D;-1.8360182;-17.499853;TSNE;;;fea;neg;
Crema-D;-20.254901999999998;11.655717;TSNE;;;fea;neg;
Crema-D;21.100697;10.980075999999999;TSNE;;;ang;neg;
Crema-D;-5.78749;20.401335;TSNE;;;sad;neg;
Crema-D;14.003823;3.1063757;TSNE;;;hap;not;
Crema-D;-9.988697;-1.0982186;TSNE;;;sad;neg;
Crema-D;-2.4234836;-14.097918;TSNE;;;fea;neg;
Crema-D;-8.41231;5.78637;TSNE;;;dis;neg;
Crema-D;24.123564000000002;10.74124;TSNE;;;ang;neg;
Crema-D;-3.940547;-4.769816400000002;TSNE;;;neu;not;
Crema-D;-19.374470000000002;7.4811645;TSNE;;;sad;neg;
Crema-D;23.145597;-4.739389;TSNE;;;ang;neg;
Crema-D;-0.6465297;-22.033531;TSNE;;;hap;not;
Crema-D;13.392110999999998;-0.16261233;TSNE;;;hap;not;
Crema-D;7.2805076;9.609401;TSNE;;;fea;neg;
Crema-D;2.3793688;-7.772406;TSNE;;;sad;neg;
Crema-D;13.84193;-13.657789999999999;TSNE;;;ang;neg;
Crema-D;-27.732065000000002;7.608356;TSNE;;;fea;neg;
Crema-D;16.878752;2.3926582;TSNE;;;ang;neg;
Crema-D;6.0541263;-20.667019;TSNE;;;neu;not;
Crema-D;33.171844;4.626621;TSNE;;;ang;neg;
Crema-D;15.073704000000001;-12.748617;TSNE;;;ang;neg;
Crema-D;4.1383834;8.207912;TSNE;;;dis;neg;
Crema-D;-10.408539999999999;19.097403;TSNE;;;dis;neg;
Crema-D;-12.501088000000001;-7.7056394;TSNE;;;sad;neg;
Crema-D;5.955064;-11.605499;TSNE;;;neu;not;
Crema-D;-20.528589999999998;-3.7643921000000002;TSNE;;;ang;neg;
Crema-D;3.0977206;-11.398911;TSNE;;;fea;neg;
Crema-D;-23.457932;-4.887713400000001;TSNE;;;sad;neg;
Crema-D;19.357283;-4.8293056;TSNE;;;hap;not;
Crema-D;-14.210173000000001;6.408034;TSNE;;;sad;neg;
Crema-D;19.259767999999998;2.5367215;TSNE;;;ang;neg;
Crema-D;7.732570599999999;15.310035000000001;TSNE;;;hap;not;
Crema-D;-15.071254000000001;15.111289999999999;TSNE;;;neu;not;
Crema-D;1.7799162;8.656946000000001;TSNE;;;neu;not;
Crema-D;6.4351544;18.527239;TSNE;;;neu;not;
Crema-D;7.7712574000000005;10.758547;TSNE;;;dis;neg;
Crema-D;-1.6774986;5.517011;TSNE;;;neu;not;
Crema-D;-3.5896258000000003;-10.621606;TSNE;;;neu;not;
Crema-D;-24.624979;-7.346849400000001;TSNE;;;fea;neg;
Crema-D;7.959674400000001;-10.140967999999999;TSNE;;;hap;not;
Crema-D;-2.5926156000000002;13.1281395;TSNE;;;hap;not;
Crema-D;26.325438000000002;4.974318;TSNE;;;ang;neg;
Crema-D;28.362902000000002;-10.686008000000001;TSNE;;;ang;neg;
Crema-D;19.042896;11.650983;TSNE;;;ang;neg;
Crema-D;32.128161999999996;3.0652146;TSNE;;;hap;not;
Crema-D;29.437283;-5.158288;TSNE;;;ang;neg;
Crema-D;-11.230246000000001;12.474119;TSNE;;;neu;not;
Crema-D;28.250090000000004;5.4794455;TSNE;;;fea;neg;
Crema-D;19.935057;-0.12166368;TSNE;;;hap;not;
Crema-D;32.306290000000004;6.019691000000001;TSNE;;;fea;neg;
Crema-D;-18.96931;9.913812;TSNE;;;sad;neg;
Crema-D;18.573753;-1.7635318;TSNE;;;hap;not;
Crema-D;10.300627;10.277999999999999;TSNE;;;fea;neg;
Crema-D;-7.334993400000001;17.277511999999998;TSNE;;;fea;neg;
Crema-D;-18.365036;-3.4241563999999998;TSNE;;;fea;neg;
Crema-D;-19.733994;7.0796449999999975;TSNE;;;dis;neg;
Crema-D;-10.320066;0.17301519;TSNE;;;fea;neg;
Crema-D;-3.8041205000000002;8.556936;TSNE;;;hap;not;
Crema-D;5.6492629999999995;10.39565;TSNE;;;fea;neg;
Crema-D;-10.194478;-1.5102761;TSNE;;;sad;neg;
Crema-D;14.972431;-15.429039000000001;TSNE;;;ang;neg;
Crema-D;-2.0326923999999997;-6.352078;TSNE;;;fea;neg;
Crema-D;19.081717;14.269426999999999;TSNE;;;dis;neg;
Crema-D;-7.2956448000000025;8.961107;TSNE;;;neu;not;
Crema-D;-16.710592000000002;7.821768799999999;TSNE;;;fea;neg;
Crema-D;19.802013;-1.9137506000000002;TSNE;;;ang;neg;
Crema-D;14.996406;-1.6323843999999998;TSNE;;;hap;not;
Crema-D;0.12518598;-14.606893;TSNE;;;neu;not;
Crema-D;29.513687;-3.2711474999999997;TSNE;;;ang;neg;
Crema-D;-8.979148;16.29104;TSNE;;;dis;neg;
Crema-D;0.07439806;-3.4493856;TSNE;;;sad;neg;
Crema-D;-20.727217;-8.209457;TSNE;;;sad;neg;
Crema-D;2.5081298;-18.467243;TSNE;;;neu;not;
Crema-D;7.257313000000001;11.371561999999999;TSNE;;;hap;not;
Crema-D;-10.895057000000001;-16.570227;TSNE;;;fea;neg;
Crema-D;-12.791336;-13.66748;TSNE;;;sad;neg;
Crema-D;1.7315118000000005;-2.8441875;TSNE;;;hap;not;
Crema-D;-26.471559999999997;8.695363;TSNE;;;sad;neg;
Crema-D;-13.320397;18.949368;TSNE;;;fea;neg;
Crema-D;-11.84112;-23.011816;TSNE;;;ang;neg;
Crema-D;36.817135;20.902006;TSNE;;;hap;not;
Crema-D;-19.424670000000006;-2.0688858;TSNE;;;fea;neg;
Crema-D;-19.884098;5.3930984;TSNE;;;sad;neg;
Crema-D;-17.411892;10.916924;TSNE;;;neu;not;
Crema-D;-13.920320499999999;-7.603917;TSNE;;;fea;neg;
Crema-D;-25.515162;-2.9063315;TSNE;;;sad;neg;
Crema-D;3.6614742;2.6819912999999995;TSNE;;;dis;neg;
Crema-D;-16.437214;5.340957599999999;TSNE;;;dis;neg;
Crema-D;-21.952826;6.924108500000001;TSNE;;;sad;neg;
Crema-D;7.3201423;-2.7940798;TSNE;;;hap;not;
Crema-D;-8.413393;-14.71066;TSNE;;;dis;neg;
Crema-D;-5.4603124;-3.9313214;TSNE;;;neu;not;
Crema-D;-13.568938000000001;-13.2939625;TSNE;;;fea;neg;
Crema-D;15.808086;-6.9903580000000005;TSNE;;;dis;neg;
Crema-D;11.510786;4.4528713;TSNE;;;fea;neg;
Crema-D;-4.195713;-3.1530404;TSNE;;;sad;neg;
Crema-D;-3.4129848;-18.797107999999998;TSNE;;;neu;not;
Crema-D;2.5192422999999997;5.437043;TSNE;;;dis;neg;
Crema-D;-6.464272;-0.38686866;TSNE;;;neu;not;
Crema-D;6.689976;-9.345228;TSNE;;;hap;not;
Crema-D;-11.121604;-14.851267000000002;TSNE;;;fea;neg;
Crema-D;-2.577194;-21.163276999999997;TSNE;;;neu;not;
Crema-D;-13.014206;-4.9905586;TSNE;;;sad;neg;
Crema-D;-2.7833737999999997;-11.879855000000001;TSNE;;;fea;neg;
Crema-D;-29.477737;-4.1998169999999995;TSNE;;;sad;neg;
Crema-D;-4.457084;22.357433;TSNE;;;dis;neg;
Crema-D;26.516306;-0.9864965;TSNE;;;hap;not;
Crema-D;26.720024;3.3637349999999997;TSNE;;;hap;not;
Crema-D;17.140573999999994;-7.109673;TSNE;;;fea;neg;
Crema-D;7.0359273;-17.724176;TSNE;;;neu;not;
Crema-D;-6.2619405;11.565012;TSNE;;;dis;neg;
Crema-D;-3.0379057;-21.337246;TSNE;;;sad;neg;
Crema-D;-5.372358;12.037094;TSNE;;;hap;not;
Crema-D;5.7973685;-5.204685;TSNE;;;fea;neg;
Crema-D;-20.553158;8.232452;TSNE;;;dis;neg;
Crema-D;16.151575;6.938098399999999;TSNE;;;hap;not;
Crema-D;-25.144370000000002;2.5170355;TSNE;;;dis;neg;
Crema-D;4.6444730000000005;17.167923000000002;TSNE;;;neu;not;
Crema-D;-1.3096288;5.242129;TSNE;;;hap;not;
Crema-D;-2.6674123;-16.068707;TSNE;;;sad;neg;
Crema-D;12.836915;0.6676353;TSNE;;;ang;neg;
Crema-D;3.2633772;1.1732253000000001;TSNE;;;neu;not;
Crema-D;-3.1359772999999995;18.348093;TSNE;;;dis;neg;
Crema-D;-2.9062371;17.507246;TSNE;;;dis;neg;
Crema-D;2.9740314;-14.619599;TSNE;;;sad;neg;
Crema-D;17.379148;9.750793;TSNE;;;fea;neg;
Crema-D;18.154608;12.539259;TSNE;;;ang;neg;
Crema-D;-23.010496;9.87378;TSNE;;;dis;neg;
Crema-D;-3.4110425;-0.7998535;TSNE;;;neu;not;
Crema-D;-8.588403;6.9998026;TSNE;;;hap;not;
Crema-D;-11.010625;15.374576000000001;TSNE;;;dis;neg;
Crema-D;3.0611246;10.738429;TSNE;;;fea;neg;
Crema-D;-15.113384;-7.3727365;TSNE;;;fea;neg;
Crema-D;0.36932987;-1.4009118;TSNE;;;hap;not;
Crema-D;-7.109524;-18.108498;TSNE;;;fea;neg;
Crema-D;5.7376842;20.229557;TSNE;;;neu;not;
Crema-D;-10.440621;5.239318;TSNE;;;dis;neg;
Crema-D;7.9795933;-0.41569775;TSNE;;;hap;not;
Crema-D;2.7487547;-7.816508;TSNE;;;fea;neg;
Crema-D;-11.105485;-18.014309;TSNE;;;neu;not;
Crema-D;17.329218;2.3983011000000003;TSNE;;;ang;neg;
Crema-D;13.078622;-5.399814;TSNE;;;hap;not;
Crema-D;11.865157;6.9172199999999995;TSNE;;;hap;not;
Crema-D;-22.76444;6.4683347;TSNE;;;fea;neg;
Crema-D;-3.5720417;-8.116655999999999;TSNE;;;neu;not;
Crema-D;4.2690268;-1.1375893;TSNE;;;dis;neg;
Crema-D;-11.52477;10.729172;TSNE;;;hap;not;
Crema-D;14.361953;5.735599;TSNE;;;fea;neg;
Crema-D;-12.399067;-5.6112494;TSNE;;;fea;neg;
Crema-D;4.4444995;-11.613783999999999;TSNE;;;neu;not;
Crema-D;14.3379;-9.004164999999997;TSNE;;;fea;neg;
Crema-D;18.473053;1.7862911;TSNE;;;ang;neg;
Crema-D;0.19991176;13.337081;TSNE;;;hap;not;
Crema-D;-17.240768;-10.565027;TSNE;;;neu;not;
Crema-D;-9.517104;-11.461359;TSNE;;;dis;neg;
Crema-D;8.831385000000003;17.8779;TSNE;;;fea;neg;
Crema-D;32.06927;4.646076;TSNE;;;ang;neg;
Crema-D;1.4308962;6.6079717;TSNE;;;dis;neg;
Crema-D;20.375244;-9.088856;TSNE;;;hap;not;
Crema-D;-16.686676000000002;-15.48071;TSNE;;;dis;neg;
Crema-D;-5.144295;9.822875999999999;TSNE;;;ang;neg;
Crema-D;33.264309999999995;4.83892;TSNE;;;ang;neg;
Crema-D;2.7827117;-5.8764214999999975;TSNE;;;sad;neg;
Crema-D;-19.540012;8.597296;TSNE;;;sad;neg;
Crema-D;23.738766000000002;-0.72286445;TSNE;;;fea;neg;
Crema-D;-4.860228500000002;11.949958;TSNE;;;hap;not;
Crema-D;-9.653202;11.121572;TSNE;;;neu;not;
Crema-D;-26.542496000000003;4.4178123;TSNE;;;sad;neg;
Crema-D;-14.503692000000001;-6.285867;TSNE;;;neu;not;
Crema-D;3.6827492999999993;-20.653157999999998;TSNE;;;neu;not;
Crema-D;-17.408151999999998;-14.802817999999998;TSNE;;;dis;neg;
Crema-D;-31.059555;2.3618872000000004;TSNE;;;fea;neg;
Crema-D;-13.507773;18.175667;TSNE;;;dis;neg;
Crema-D;-25.199665;-8.460523;TSNE;;;neu;not;
Crema-D;-13.429066;-3.3276196000000002;TSNE;;;fea;neg;
Crema-D;3.9100068;-0.5696126;TSNE;;;hap;not;
Crema-D;4.3220224;-8.812836;TSNE;;;neu;not;
Crema-D;-2.4392955;-22.204575;TSNE;;;fea;neg;
Crema-D;-23.301257999999997;-5.4943824;TSNE;;;sad;neg;
Crema-D;26.189606;2.2210305;TSNE;;;dis;neg;
Crema-D;-13.36575;-6.178937;TSNE;;;dis;neg;
Crema-D;-22.84021;-0.46013388;TSNE;;;neu;not;
Crema-D;-15.999275;-1.2736101999999998;TSNE;;;sad;neg;
Crema-D;32.167343;1.1236353000000001;TSNE;;;fea;neg;
Crema-D;-16.271063;-3.8268602;TSNE;;;sad;neg;
Crema-D;8.801805;4.065734399999998;TSNE;;;dis;neg;
Crema-D;26.163338;1.8577236000000001;TSNE;;;ang;neg;
Crema-D;-5.788062;17.196455;TSNE;;;sad;neg;
Crema-D;-7.401353999999999;25.68139;TSNE;;;dis;neg;
Crema-D;-12.664284;5.747489;TSNE;;;fea;neg;
Crema-D;24.897236;0.7744753000000001;TSNE;;;dis;neg;
Crema-D;28.353554;-10.668280000000001;TSNE;;;ang;neg;
Crema-D;-27.83431400000001;14.589306;TSNE;;;dis;neg;
Crema-D;4.9743543;-0.7390536;TSNE;;;hap;not;
Crema-D;-25.952047;5.616221;TSNE;;;hap;not;
Crema-D;5.4158444;-14.041008999999999;TSNE;;;ang;neg;
Crema-D;5.394101;-20.508799;TSNE;;;neu;not;
Crema-D;8.594591000000001;-9.644144;TSNE;;;hap;not;
Crema-D;-21.400351999999998;10.658066;TSNE;;;sad;neg;
Crema-D;-25.931423000000002;4.678108;TSNE;;;fea;neg;
Crema-D;-25.447248000000002;-0.22182788;TSNE;;;sad;neg;
Crema-D;-18.715965;4.1396120000000005;TSNE;;;dis;neg;
Crema-D;-6.244391;-10.409208999999999;TSNE;;;sad;neg;
Crema-D;13.577976000000001;-13.030167;TSNE;;;hap;not;
Crema-D;6.176544;4.556502;TSNE;;;hap;not;
Crema-D;-14.376835;-17.248003;TSNE;;;neu;not;
Crema-D;17.1204;-10.703615;TSNE;;;ang;neg;
Crema-D;-7.6665597000000005;3.6190112;TSNE;;;fea;neg;
Crema-D;-3.6187675;-10.607606;TSNE;;;neu;not;
Crema-D;-1.3633248;-6.612796;TSNE;;;fea;neg;
Crema-D;-4.617271400000001;12.967276;TSNE;;;dis;neg;
Crema-D;18.33708;14.042701999999998;TSNE;;;ang;neg;
Crema-D;-1.4141145;15.707987;TSNE;;;dis;neg;
Crema-D;-1.3388726;14.342125;TSNE;;;neu;not;
Crema-D;-26.7298;7.4163804;TSNE;;;sad;neg;
Crema-D;-12.2140875;-0.43976367;TSNE;;;dis;neg;
Crema-D;2.3031599999999997;-9.229628;TSNE;;;neu;not;
Crema-D;12.513945;-5.7138919999999995;TSNE;;;dis;neg;
Crema-D;-5.9738940000000005;-11.2226515;TSNE;;;dis;neg;
Crema-D;30.209179;5.9689107;TSNE;;;ang;neg;
Crema-D;-22.085712;11.54701;TSNE;;;sad;neg;
Crema-D;2.1567414;-19.364504;TSNE;;;dis;neg;
Crema-D;3.9213657;-6.287797;TSNE;;;fea;neg;
Crema-D;-8.421082499999999;6.4756300000000016;TSNE;;;dis;neg;
Crema-D;27.466648;0.899943;TSNE;;;ang;neg;
Crema-D;-2.6239457;-0.63370585;TSNE;;;neu;not;
Crema-D;-9.851318;-6.8469869999999995;TSNE;;;sad;neg;
Crema-D;-18.525904;2.4517217000000002;TSNE;;;sad;neg;
Crema-D;-13.468217000000001;9.207567999999998;TSNE;;;neu;not;
Crema-D;-10.117085000000001;4.025232;TSNE;;;neu;not;
Crema-D;5.175435;-6.9616656;TSNE;;;fea;neg;
Crema-D;31.387472;4.364216000000001;TSNE;;;ang;neg;
Crema-D;31.462967;1.4432966999999999;TSNE;;;ang;neg;
Crema-D;-12.450425;-14.372333;TSNE;;;sad;neg;
Crema-D;13.1348095;-1.7202811000000002;TSNE;;;hap;not;
Crema-D;-6.2600465;21.779111999999998;TSNE;;;hap;not;
Crema-D;14.271876999999998;4.349232700000001;TSNE;;;hap;not;
Crema-D;21.002905;-8.299851;TSNE;;;ang;neg;
Crema-D;-9.446132;-7.390584;TSNE;;;sad;neg;
Crema-D;-14.352547;5.0692267;TSNE;;;neu;not;
Crema-D;28.368624;-1.1144281999999999;TSNE;;;ang;neg;
Crema-D;-20.175915;6.053143;TSNE;;;sad;neg;
Crema-D;16.443817000000006;14.672023000000001;TSNE;;;ang;neg;
Crema-D;-8.780221000000001;3.9628112;TSNE;;;fea;neg;
Crema-D;27.790865000000004;0.9045920000000001;TSNE;;;ang;neg;
Crema-D;16.745953;5.9102726;TSNE;;;ang;neg;
Crema-D;-8.970505000000003;13.619627;TSNE;;;dis;neg;
Crema-D;10.240952;-15.242196;TSNE;;;sad;neg;
Crema-D;29.067090999999998;-4.2837260000000015;TSNE;;;dis;neg;
Crema-D;21.465092000000002;8.848978;TSNE;;;ang;neg;
Crema-D;-2.6302807;0.047450315;TSNE;;;dis;neg;
Crema-D;12.169878;-11.772212;TSNE;;;fea;neg;
Crema-D;17.764013000000006;4.2354913;TSNE;;;hap;not;
Crema-D;-18.601244;0.22875747;TSNE;;;sad;neg;
Crema-D;-2.8900604;-9.94196;TSNE;;;fea;neg;
Crema-D;-9.768702000000001;18.245735;TSNE;;;dis;neg;
Crema-D;-19.745142;-13.492657000000001;TSNE;;;dis;neg;
Crema-D;-16.915054;6.63945;TSNE;;;dis;neg;
Crema-D;-4.7284120000000005;-0.767101;TSNE;;;sad;neg;
Crema-D;21.334587;0.22874899;TSNE;;;ang;neg;
Crema-D;6.6026454;-17.525015;TSNE;;;hap;not;
Crema-D;27.885334000000004;7.1207423;TSNE;;;ang;neg;
Crema-D;-5.8973603;-14.979348000000002;TSNE;;;sad;neg;
Crema-D;-23.675978;-13.116116;TSNE;;;fea;neg;
Crema-D;22.414986;9.748165;TSNE;;;ang;neg;
Crema-D;-2.3908812999999998;-5.2314334;TSNE;;;fea;neg;
Crema-D;23.263647;-1.6725794999999999;TSNE;;;hap;not;
Crema-D;-10.609733;7.975184;TSNE;;;fea;neg;
Crema-D;22.414824;-11.471411;TSNE;;;hap;not;
Crema-D;30.019754;6.094273;TSNE;;;ang;neg;
Crema-D;-2.392807;5.4596032999999995;TSNE;;;neu;not;
Crema-D;17.211937;10.859324;TSNE;;;fea;neg;
Crema-D;-3.4417305000000002;10.454129;TSNE;;;neu;not;
Crema-D;-22.639141;6.2580919999999995;TSNE;;;sad;neg;
Crema-D;-8.429689999999999;-0.21776202;TSNE;;;hap;not;
Crema-D;-7.801827999999999;9.019486;TSNE;;;neu;not;
Crema-D;15.667717000000001;-13.263734;TSNE;;;ang;neg;
Crema-D;-17.56324;19.03902;TSNE;;;hap;not;
Crema-D;-3.2126136;-6.5818276;TSNE;;;fea;neg;
Crema-D;-11.175169;9.302207000000001;TSNE;;;dis;neg;
Crema-D;0.094698034;-15.0512085;TSNE;;;neu;not;
Crema-D;9.830511999999999;-11.913888;TSNE;;;hap;not;
Crema-D;-4.0197406;-0.2530968;TSNE;;;sad;neg;
Crema-D;-14.538354;10.543788000000001;TSNE;;;neu;not;
Crema-D;13.937551000000001;7.8389587;TSNE;;;hap;not;
Crema-D;5.3530087;-19.712234;TSNE;;;neu;not;
Crema-D;-21.632696;-5.508584;TSNE;;;dis;neg;
Crema-D;17.512068;5.0448303;TSNE;;;ang;neg;
Crema-D;-9.813251;8.924178999999997;TSNE;;;fea;neg;
Crema-D;-11.060039999999999;-7.1578836;TSNE;;;sad;neg;
Crema-D;11.666865;-13.453867;TSNE;;;ang;neg;
Crema-D;6.111522;13.469523;TSNE;;;hap;not;
Crema-D;-7.9697520000000015;-10.79168;TSNE;;;fea;neg;
Crema-D;22.740559;-9.114261;TSNE;;;ang;neg;
Crema-D;-15.587285000000001;-4.496165;TSNE;;;sad;neg;
Crema-D;20.337137;7.494018;TSNE;;;ang;neg;
Crema-D;19.613913;1.12437;TSNE;;;ang;neg;
Crema-D;-1.5137043;-4.585412;TSNE;;;neu;not;
Crema-D;10.763728;-18.027061;TSNE;;;neu;not;
Crema-D;-23.36765;2.8698992999999997;TSNE;;;sad;neg;
Crema-D;12.179694;-15.853251;TSNE;;;sad;neg;
Crema-D;-27.835205;14.591338;TSNE;;;dis;neg;
Crema-D;-22.807268;14.601957999999998;TSNE;;;fea;neg;
Crema-D;8.874672;17.847761;TSNE;;;ang;neg;
Crema-D;0.18630046;-20.719465;TSNE;;;neu;not;
Crema-D;-10.283936500000001;5.9317265;TSNE;;;fea;neg;
Crema-D;-6.505816;-2.1258879;TSNE;;;fea;neg;
Crema-D;24.5838;-7.772716;TSNE;;;ang;neg;
Crema-D;2.335482;13.482609;TSNE;;;hap;not;
Crema-D;-5.0495505;4.9756293;TSNE;;;sad;neg;
Crema-D;-7.3029447;8.61987;TSNE;;;hap;not;
