name;label;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;label_2
'YAF_thin_happy';hap;0.0;39.21316;0.09160026;35.87548;38.25564;40.89593;5.020447;24.86232;17.1552;13.07337;4.590144;0.8578703000000001;0.9251443;0.1762354;0.494107;1.577907;1.401672;10.60579;8.121742999999999;8.212235;3.33795;0.33232470000000003;1.38591;11.96441;1.367925;1.498475;11.10686;8.896899000000003;1.911212;-19.36654;-1.079542;0.01466831;1.484139;0.5974389;0.9794903;11.34398;0.3252058;14.55256;0.3682046;17.91372;0.7169544;575.629;0.6018054;1099.52;0.2720741;-81.08535;-1.061862;1713.2379999999994;0.224129;633.4192;0.4688658;-54.87409;-1.2746110000000002;2834.418;0.134941;625.8406;0.587264;-54.33079;-1.306088;-12.00954;-0.8786241;18.42218;0.6790215999999999;0.09407297;0.4610939000000001;-0.02731711;-0.2918059;0.416442;1.170218;15.76355;0.9170082;-0.5109193000000001;-34.35595;11.34277;1.525429;-24.61371;-0.7840911;0.3745908;6.595051;0.01309428;-0.01394102;0.02650518;2.051282;1.058201;0.755;0.205;0.17;0.03;-22.70088;pos
'YAF_thin_neutral';neu;0.0;34.35696;0.01083002;34.02225;34.42604;34.63635;0.6141052;18.88832;29.15827;5.067205;4.878356;0.5423444000000001;0.6222098;0.1723999;0.5337693;0.8906544;0.7182546;3.767645;2.528195;2.618542;0.9613219;0.08882050000000001;0.8781829;21.16554;0.8537909;9.218546;1.664157;19.63988;0.7952718000000001;-7.9561;-2.396232;0.006919452;1.528038;0.4667525;1.123651;11.83755;0.13843129999999998;6.380279;0.9082553;18.41443;0.5848028000000001;448.134;0.3377647;1121.169;0.1909147;-45.69329000000001;-1.696721;1588.177;0.14337170000000002;599.1286;0.5223842000000001;-57.9325;-1.20806;2609.157;0.1083933;642.679;0.3679284;-57.99323;-1.214975;-13.24131;-0.5915835;20.09642;0.5038908;0.07936715;0.3870212;-0.02834334;-0.4008685;0.1069004;0.7353376;28.36238;0.3643236;4.790061;2.805505;21.62154;0.720197;-14.5912;-1.099607;-5.497375;11.93871;-0.04664997;-0.006881726;0.01779132;1.826484;0.9389672;0.845;0.305;0.2;0.04;-29.96306;neu
'YAF_thin_ps';sur;0.0;42.98102;0.18082060000000005;34.95153;43.39355;51.45535;16.50381;86.84571;41.16152;80.67824;41.90243;0.4900752;0.7916638;0.1479901;0.33221300000000004;0.8411472;0.6931571;7.574867;5.908515;3.13398;2.2608580000000003;0.2216705;1.011829;5.5524809999999984;3.762405;0.6671844;23.53457;1.642755;10.22155;-13.74496;-1.6987759999999998;0.03866159;0.9981365;0.7281161999999999;0.8013254;9.187002;0.3350541;7.046385000000001;0.7617033000000001;13.07541;1.010913;744.4451;0.4535173;1077.307;0.3466758;-81.84312;-1.08758;1744.22;0.1543924;641.7587;0.5110399999999999;-71.45361;-1.113246;2926.401;0.1263622;786.1030000000003;0.8891891;-73.37034;-1.066737;-10.20579;-0.7139144000000001;18.71231;0.5507926;0.06192612;0.7737172;-0.02358899;-0.6557919;0.2950138;0.7349796999999999;13.7036;1.337641;-4.756837;-3.066182;1.790739;10.41452;-22.81483;-0.8683334999999999;-2.926069;11.07796;-0.04930439;0.001771475;0.05368112;2.688172;1.666667;0.42;0.2847221;0.16;0.1003328;-30.4686;pos
'YAF_thin_sad';sad;0.0;35.1312;0.08440639999999999;32.80174;34.92109;39.04924000000001;6.247498;137.9971;95.55428;25.90838;15.89595;0.4102335;0.6379698;0.17635710000000002;0.27524940000000003;0.6859196;0.5095625;3.592911;2.314845;2.336887;1.243162;0.11217069999999996;1.0816059999999998;19.41455;1.084851;23.87318;0.3892797;15.17212;1.08894;-5.418086;-4.447199;0.02398557;3.1614;0.5306566999999999;1.083661;12.06882;0.2136629;15.559120000000002;0.3154473;31.67901;0.3050579;556.702;0.2859153;1223.026;0.2684826;-78.75689;-1.067627;1720.305;0.1956315;748.0103;0.5373399999999999;-81.73096;-0.9103792;2869.61;0.12658;576.4056;0.6339100999999999;-84.91094;-0.8540386000000001;-25.63629;-0.2717383;35.07715;0.26468070000000005;0.04781356;1.029107;-0.03667327;-0.407402;0.1349085;0.9616355;31.225;0.3080912;25.90183;0.3511556;18.79043;0.8633611999999999;-11.23845;-2.222175;-1.7014669999999998;7.766957;-0.01493402;-0.00896953;0.06339924;2.192982;0.9009009;0.785;0.215;0.305;0.045;-26.9417;neg
'YAF_third_angry';ang;0.0;37.06929;0.1048494;35.17864;36.03247;38.09349;2.9148560000000003;198.697;233.0598;18.39196;21.11002;0.7848483;0.9038464;0.1634464;0.5698972;1.378309;1.214863;6.9032860000000005;5.892306;8.115625999999999;3.4539;0.2764196;1.044438;11.82756;1.750425;0.3932213;38.25137;3.673659;6.337825;-20.07118;-1.347529;0.0278493;1.243277;1.172676;1.234673;8.280957;0.5629075;5.562271;2.215232;16.318929999999998;0.9482988;769.9119;0.4304223;968.7482;0.2770953;-76.60252;-1.18737;1763.226;0.1948285;732.5232;0.3998118;-63.83744;-1.326097;3143.126;0.1604912;825.4383;0.6022565;-68.21738;-1.199126;-6.539412;-1.419177;17.81701;0.5753148;0.09977848;0.4134055;-0.01486487;-1.333669;0.3816913;0.7468664;20.08316;0.7607222;-3.627254;-4.2316449999999985;2.897358;9.05767;-32.40228;-0.6984988;-0.3647568;8.746372000000001;-0.02166314;-0.0016407;0.03391267;2.283105;1.408451;0.5;0.4609411;0.19;0.07483315;-24.31975;neg
'YAF_third_disgust';dis;0.0;33.01204;0.1782535;30.65067;33.7972;36.82297;6.1723;108.5777;50.15876;66.01239;45.18085;0.4265866;0.7937306;0.1266645;0.31223140000000005;0.7510126;0.6243481;4.931241;3.743305;3.652966;2.023124;0.15960370000000002;0.9941535;15.54947;1.429558;6.543813;2.216428;4.5620980000000015;4.144516;-7.718988;-2.832489;0.03079363;1.054252;1.045913;1.1052959999999998;5.6913800000000005;0.7860925;4.253869;2.052118;15.829070000000002;0.7126319000000001;567.8430000000002;0.5658194000000001;1122.217;0.2038609;-93.45924;-0.9853424;1606.115;0.2147176;742.2289;0.3885251;-82.51575;-1.022667;2753.291;0.1903282;724.2037;0.6360076;-82.88148000000002;-1.01369;-9.576543;-0.8578336999999999;20.22785;0.4585512;0.09444299;0.5091703;-0.02364655;-0.7239918000000001;0.2196649;0.7591543000000001;24.2172;0.6734319000000001;3.631611;3.815702;6.318755;3.172035;-16.85659;-1.20306;-4.349279;14.29904;-0.00450572;-0.007584624;0.06175765;2.42915;2.479339;0.25;0.3436568;0.13;0.07461010000000001;-31.91942;neg
'YAF_third_fear';fea;0.0;40.44152;0.2437524;40.13109;42.72548;46.30894;6.177845;39.97683;26.70263;272.9763;301.2248;0.8491146999999999;0.6653798000000001;0.2604881;0.7683786;1.462125;1.201637;11.96912;9.624968;10.35331;6.1520769999999985;0.5164326;0.8443119000000001;8.717392;1.533783;-2.637798;-6.582684;0.5810951999999999;42.15675;-9.903287;-2.078212;0.03476619;1.297596;1.181769;1.089102;8.31966;0.8695508;11.48771;1.018743;11.600999999999999;1.3111549999999998;781.5231;0.4366528;1045.481;0.4549353;-88.10037;-0.9312086;1810.671;0.2122328;710.9042;0.3511587;-64.1466;-1.193052;2944.5890000000004;0.1587813;504.9597;0.7696723000000001;-67.50246;-1.100099;-7.505161;-1.144514;19.65044;0.3989672;0.06832268;1.319209;-0.01186081;-1.6945;0.6373423;0.6393234;13.06435;0.7288107;-8.490557;-1.930524;-0.9368367;-27.52594;-15.77573;-1.320548;-4.968312999999998;13.288570000000002;-0.009983736;-0.01068139;0.2171493;3.1055900000000003;3.225806;0.22;0.2357965;0.11;0.06377042;-23.32942;neg
'YAF_third_happy';hap;0.0;40.37886;0.09529064;36.27929;39.80104;42.95697;6.677681;35.10265;24.41916;17.831039999999994;0.3609362;0.7286518;0.7328206;0.1699787;0.6715141;1.329811;1.159833;8.770947999999999;5.842653;5.804062;2.436404;0.217702;1.011176;11.46127;1.36417;-6.205988;-2.384543;6.1251940000000005;2.435425;-19.355970000000006;-1.04136;0.01392576;1.220827;0.5665729;1.047807;11.72746;0.2511136;9.048308;0.6971744000000001;11.04267;1.045077;622.8398;0.6718702;1061.436;0.3501511;-84.40404000000002;-1.023181;1619.6760000000006;0.2338333;766.5849;0.5717025;-51.25291;-1.375715;2651.231;0.1618461;817.6812;0.7556371000000001;-49.82853;-1.434937;-8.306782;-0.8276339;14.80287;0.5810234000000001;0.106079;0.4299602;-0.02544438;-0.4175474;0.27281700000000003;0.8073272;15.95574;0.7932501000000001;-10.84789;-1.170314;6.860589;2.133968;-24.67717;-0.7647935;-0.4661953;7.316191000000001;-0.02350026;-0.01013541;0.02078652;2.272727;1.183432;0.675;0.225;0.145;0.015;-26.47553;pos
'YAF_third_neutral';neu;0.0;33.06616;0.00954171;32.98357;33.10735;33.18251;0.1989441;56.45994;88.52063000000004;3.633955;0.7649077;0.651602;0.6350026;0.1996511;0.7311947;1.020316;0.8206652;4.811374;2.444779;4.037875;0.9269179;0.137485;0.8140418;27.3251;0.8421341999999998;7.4068070000000015;2.035673;12.61099;1.415699;-5.446582;-3.444882;0.008930251;2.096971;0.6753866999999999;1.139597;11.05614;0.2143876;-1.329234;-4.6006860000000005;19.47075;0.6757628000000001;444.3164;0.2631675;1105.23;0.2172499;-41.16385;-1.850875;1499.448;0.1379836;811.8037;0.4882395000000001;-53.95216;-1.275473;2465.406;0.1404112;786.9601;0.30312340000000004;-54.70719;-1.266043;-15.35817;-0.5336422;23.36462;0.4827816;0.07446069;0.5097082000000001;-0.03985719;-0.2565616;0.16509939999999998;0.6652308000000001;36.51707;0.3707039;4.561017;3.244616;13.16171;1.435441;-9.617351;-1.946538;-2.3775880000000003;9.744931;-0.04795646;-0.002106494;0.02488386;2.162162;1.117319;0.72;0.3;0.155;0.035;-25.5545;neu
'YAF_third_ps';sur;0.0;42.29167;0.1872972;34.96739;39.35608;50.4225;15.45511;73.7594;8.312358;71.12167;37.37366;0.5510856;0.7540773000000001;0.1468479;0.4466576;0.9840809;0.8372329;5.19929;3.68412;4.009712;0.9280392;0.32838090000000003;1.078228;11.51799;1.994906;1.128793;13.76498;-9.020448;-2.430598;-7.0120830000000005;-2.973921;0.03952491;1.516203;0.6231923;0.8696784;8.555128999999999;0.4583263;7.791249;0.7983600000000001;13.738829999999998;1.121077;672.2491;0.5179537999999999;1190.129;0.3128634;-90.62193;-1.017492;1599.4229999999998;0.23315970000000005;917.3337;0.4412079;-73.28699;-1.115134;2588.684;0.1933192;738.5931;0.4142023;-73.26574000000002;-1.1168870000000002;-10.04449;-0.8993568000000001;21.80617;0.5618109;0.09128436;0.5274293000000001;-0.0224984;-0.6363658;0.4633643;0.7515970999999999;20.9515;0.9809396;-4.258946;-3.501164;-14.09901;-1.603996;-12.92325;-1.6535;-2.340473;8.862162;-0.01580377;-0.007498165;0.02738976;1.716738;0.877193;0.795;0.205;0.2133333;0.06018490000000001;-26.831090000000003;pos
'YAF_third_sad';sad;0.0;35.75447;0.1111262;32.81924;35.67065;39.82055;7.001312;67.2372;46.53809;26.18773;18.47083;0.4796808;0.6485105999999999;0.1679193;0.4012693;0.7737191999999999;0.6057999;3.895272;1.816895;2.6347560000000003;1.30105;0.15764189999999995;0.7986747;23.00669;0.8350931999999999;21.40486;0.4596855;10.93824;1.25138;-7.288424000000001;-3.02732;0.01027227;0.9476843;0.4952554;0.959482;11.55726;0.3325198;9.774122;0.6498048000000001;29.44337;0.3196448;530.2451;0.30882950000000003;1303.311;0.1961526;-86.13019;-1.029108;1614.4160000000006;0.2317988;955.4476;0.5048782999999999;-88.55043;-0.8843601000000001;2849.688;0.2175586;612.679;0.5680761999999999;-92.01377;-0.8267507;-22.13739;-0.2955007;31.147040000000004;0.2743486;0.05481517;0.7993656;-0.03807005;-0.2826976;0.1976159;0.6874975999999999;31.94657;0.4091889;19.50443;0.4334358;8.877772;1.545589;-16.02328;-1.29313;-15.08789;21.66027;-0.05008716;-0.01674186;0.08939337;1.754386;1.793722;0.3575;0.1968978;0.142;0.07756288;-25.37342;neg
'YAF_thought_angry';ang;0.0;39.96709;0.15722529999999998;35.75739;37.50755;41.81352;6.056129;818.8613;1171.01;22.92435;19.39502;0.8348904;1.0039209999999998;0.1946321;0.4054325;1.437502;1.24287;13.64478;8.384825;7.668301;5.211459;0.4058354;1.301604;1.015489;20.62625;6.2583480000000025;2.646753;1.329531;17.06166;-20.23483;-1.533344;0.03120164;1.268285;1.715812;1.000453;6.1081970000000005;1.008168;7.881889;1.187048;14.77457;1.269769;854.3625;0.3762627;907.1737;0.3131647;-101.6293;-0.934246;1996.827;0.2350221;657.0109;0.4581356;-88.71914;-1.025907;3211.925;0.1155402;817.8638;0.750788;-91.3142;-0.9731028;-6.812649;-1.512201;14.74533;0.7670486999999999;0.08916809;0.4813807;-0.01951891;-0.8123788000000001;0.6492614999999999;0.8880709000000001;13.83215;1.10948;-0.3613158;-45.94791;0.9898739;28.23897;-39.13649;-0.6521545999999999;2.582189;4.248769;-0.02770332;-0.002446068;0.07044022;2.816901;0.9615385;0.615;0.385;0.2666667;0.02054805;-23.06324;neg
'YAF_thought_disgust';dis;0.0;33.30933;0.146597;31.21745;33.21713;36.46889;5.2514400000000006;43.70995;20.53686;-42.78944;57.23171;0.3442111;0.8723857;0.07893192;0.2035817;0.6893929;0.6104609999999999;4.96307;2.838775;2.476021;1.454366;0.1252906;1.011098;10.34469;2.059505;8.974072;1.655223;5.961972;3.134061;-7.916589;-3.259789;0.03599962;1.742682;1.196535;0.9153265;4.407752;1.152041;5.0855760000000005;1.536537;17.56006;0.664674;477.2251;0.5082457;1061.257;0.2538687;-116.7914;-0.8153753;1520.385;0.2135315;763.3927;0.4417541;-108.8509;-0.832074;2767.9040000000005;0.1411858;703.8597;0.8135901999999999;-110.1857;-0.8080786999999999;-9.603639;-0.9437736;18.72611;0.5462387;0.08210642;0.5542776999999999;-0.02685326;-0.6301445;0.2077881;0.5968348000000001;22.57479;0.6965876999999999;5.429643;2.538231;10.33464;1.985403;-25.43775;-0.9020908;-4.138995;14.18607;-0.005807349;-0.006007493;0.04887228;2.777778;1.214575;0.3966667;0.317105;0.3025;0.1567442;-34.23515;neg
'YAF_thought_fear';fea;0.0;41.93068;0.09122867;38.43897;41.63851;45.02382;6.584853999999999;57.47011;52.20618;33.053470000000004;11.41957;0.664696;0.8593379999999999;0.1676631;0.3912594;1.279189;1.111526;8.52351;5.328062999999998;6.65072;3.203216;0.2797973;1.171991;4.244343;3.732514;0.05059766;322.836;-5.615442;-3.421656;-14.77284;-1.351137;0.02111687;1.361043;0.8641472;0.9791563;10.4787;0.418447;10.72837;0.7550624;21.142570000000006;0.4451006;686.6597;0.4797202;1040.729;0.2409764;-128.483;-0.696285;1753.49;0.1931549;674.0281;0.5044685;-96.06862;-0.9381114;2955.2070000000012;0.1333029;648.4718;0.628267;-99.14748;-0.8806780000000001;-7.690327000000001;-1.023294;19.44384;0.3916871;0.08751207;0.5726270999999999;-0.01488261;-1.2942790000000002;0.4709048;0.7243447;13.9369;0.8306642;-5.0350160000000015;-3.212351;-11.16737;-2.027889;-26.06245;-0.7427151;2.27292;4.161297;-0.00660306;-0.005174144;0.05256344;2.512563;1.546392;0.3566667;0.28767259999999995;0.2;0.1574802;-24.7284;neg
'YAF_thought_happy';hap;0.0;39.94243;0.08394065;37.72842;39.66227;41.79299;4.064571;11.38261;18.15815;19.18801;3.2800010000000004;1.110453;0.929539;0.14805639999999998;0.6526597;2.483982;2.335926;18.14736;11.09078;11.02439;3.080938;0.5247149;1.075504;8.722486;1.695771;-1.182362;-16.4649;3.308574;3.913534;-18.58208;-1.262397;0.01751277;1.151906;0.7668028;1.002425;10.23922;0.3215404000000001;11.39692;0.6152354999999999;16.23999;0.6562771;670.1084;0.5473435999999999;996.087;0.3078396;-104.2616;-0.9025552;1685.015;0.2339683;768.1257;0.585246;-75.90969;-1.159956;2987.764;0.1492861;616.4540000000002;0.6704372;-79.30915999999998;-1.078725;-6.914385;-1.138641;15.6007;0.6037635;0.08772569;0.4344542;-0.01845501;-0.8916363000000002;0.7869982;0.6916969000000001;15.004979999999998;0.767625;-10.36647;-1.695491;0.9119868;15.6913;-30.87439;-0.6089309;-5.570233;13.2687;-0.02149913;-0.00664446;0.04966301;2.116402;1.086957;0.6;0.34;0.19666670000000008;0.03681787;-19.55394;pos
'YAF_thought_neutral';neu;0.0;33.34091;0.01107015;33.06248;33.27048;33.56447;0.5019912999999999;29.09126;54.98775;6.395697;6.53687;0.4770755999999999;0.7850661;0.1189374;0.33572640000000004;0.8489299000000001;0.7299926;4.3041160000000005;2.55294;3.033785;1.660088;0.08992149;0.9468896;18.22781;1.224795;8.043784;1.989895;6.2016870000000015;2.548982;-4.977282;-3.164268;0.008577142;1.279686;0.6252415;1.00879;10.90352;0.2259478;0.334722;17.01202;17.2988;0.7614092;462.2423;0.3017017;1123.816;0.1779921;-66.74978;-1.345751;1522.9979999999994;0.16736410000000002;749.4257;0.4665897;-73.18426;-1.152612;2640.417;0.1442356;735.1638;0.4468971;-76.14046;-1.082264;-13.00368;-0.7050350000000001;24.36228;0.4626129;0.05290597;0.69138;-0.02776453;-0.5932765999999999;0.119979;0.7120706;30.86217000000001;0.4040342;3.794515;4.452806;6.946686;2.592934;-11.36036;-1.2351299999999998;-9.330271;18.00935;-0.06239875;-0.008988694;0.02653143;2.304147;0.9433963;0.725;0.395;0.2066666;0.04027682;-29.89931;neu
'YAF_thought_ps';sur;0.0;44.06104000000001;0.194075;35.64436;43.70852;51.53777;15.89341;82.85165;22.58228;125.5566;85.20708;0.5642814;0.7960248999999999;0.14255079999999998;0.4138942;0.9785458;0.835995;8.486874;6.693589;4.900384;3.216056;0.3486526;1.126246;2.191217;9.199874;0.9216717;18.702820000000006;-8.891401;-2.006522;-17.13733;-1.430375;0.03986586;0.9994714;0.9457022;0.821427;8.049032;0.6539391999999999;7.569846000000001;1.261305;14.72886;0.9883538;809.6575;0.4293857;940.7685;0.3435261;-94.2258;-0.9909314;1760.61;0.1997638;792.4889999999997;0.4659965;-79.96234;-1.070347;3043.91;0.12826700000000002;653.7958;0.6801531;-82.58091999999998;-1.004913;-6.2508589999999975;-1.34246;18.26935;0.4791105;0.06889648;0.704109;-0.01385549;-1.42113;0.4730464;0.7744066;10.89601;1.6130790000000002;-6.688124;-2.335698;-12.59943;-1.340257;-28.09656;-0.7104878000000001;-2.134015;11.62928;-0.02714139;-0.000639845;0.138786;3.174603;1.630435;0.3933333;0.2894055;0.1475;0.05931905;-27.23324;pos
'YAF_thought_sad';sad;0.0;35.101420000000005;0.1196573;32.61547;35.24967;38.86602;6.250557;42.15882;2.301013;25.03011;0.0;0.428385;0.6437969;0.1643074;0.3398059;0.7055941;0.5412866999999999;5.843886;3.316245;1.4342;1.365418;0.1385961;1.048358;17.76212;1.286675;19.52203;0.4928714;5.947121;2.214996;-8.499108;-2.722281;0.03103491;3.002239;0.7420711;1.256246;11.14633;0.3522384;12.14657;0.5225998;30.11066;0.3156761;529.7222;0.3216988;1353.42;0.2368542;-95.42098;-0.9585443;1556.029;0.2354553;1026.167;0.4837344;-94.64525;-0.8631380999999999;2683.085;0.1405004;697.467;0.8388752;-99.42964;-0.7837679;-20.4104;-0.3017947;32.23528;0.2536455;0.04801362;1.055422;-0.03259593;-0.5022287999999999;0.1884417;0.8293550999999999;32.92083;0.3499286;19.64019;0.37079;5.242063;2.74043;-19.73823;-1.052388;-4.938035;11.84926;-0.02267561;-0.0077940230000000015;0.06807056;2.752294;1.408451;0.43;0.12832249999999998;0.2533333;0.08653837;-27.20578;neg
'YAF_thumb_angry';ang;0.0;34.88553;0.15120279999999994;34.08449;34.95767;36.80451;2.720016;810.757;854.9095;102.1209;115.914;0.5724095;0.8978282;0.08775015;0.3200966;1.057583;0.9698332;5.338552;2.796779;5.126576;1.33188;0.2210001000000001;1.155735;8.48087;2.46067;7.389785000000002;1.520603;4.077625;5.7725610000000005;-14.19813;-1.7002970000000002;0.03133536;1.7391419999999995;0.8847538;0.8746549000000001;7.990841;0.5231166;9.181618;1.158365;22.0103;0.4464346;710.977;0.4253929;942.409;0.2966202;-86.68438;-1.054198;1777.461;0.2053923;764.0083;0.4731241;-80.53997;-1.048615;3047.099;0.11298339999999996;855.3539;0.6403018;-83.38396;-0.9858358;-9.10124;-1.116492;18.73692;0.5891145000000001;0.09186933;0.4682777;-0.01402924;-1.213118;0.32909790000000005;0.7912600000000001;18.97371;0.7341691999999999;5.931183;2.135194;5.754356;4.83086;-26.9338;-0.7656824999999999;0.3024228;8.778604;-0.02768012;0.0031164870000000003;0.02542822;1.913876;1.470588;0.4433333;0.1049868;0.16;0.100995;-27.81531;neg
'YAF_thumb_disgust';dis;0.0;33.905559999999994;0.1428469;30.61505;34.4593;36.80586;6.190805;160.3855;112.8572;79.17726;99.86083;0.32647209999999993;0.9307678;0.0786294;0.1583567;0.5717191999999999;0.4930898;4.8597980000000005;4.5627260000000005;3.66439;1.7254330000000002;0.1097627;1.198039;17.92559;1.199514;10.19797;1.15485;4.291834;4.150452;-4.5776330000000005;-4.605071;0.04730077;2.339428;0.8489690000000001;0.8870222;7.970339999999997;0.532562;5.713858;1.366898;22.43579;0.5921433;584.8707;0.4768825;1248.698;0.2079833;-93.40968;-0.9927359;1594.8010000000006;0.1874831;857.8538;0.33430170000000003;-85.42465;-1.00609;2819.275;0.1316461;745.6302;0.6640651;-89.67493;-0.9234898;-13.4863;-0.7556149000000001;25.18035;0.454074;0.08328538;0.5852712;-0.02076726;-0.8654641;0.1604195;0.8912514000000001;27.86562;0.5352435000000001;7.659712;1.700752;4.943322;4.111458;-15.202470000000002;-1.286504;-4.982545;14.35167;0.01060463;-0.004026959;0.03029542;2.109705;1.731602;0.355;0.3263051;0.2;0.09110434;-32.987829999999995;neg
'YAF_thumb_fear';fea;0.0;42.90466;0.06434906;40.0571;42.90574;45.20844;5.151333;74.45392;60.29017;26.81478;24.90753;0.8268620000000001;0.8955850000000001;0.2125904;0.4519579000000001;1.54562;1.333029;13.0057;8.874062;9.551472;4.391689;0.3852037;1.148887;5.88541;2.655423;-4.656155;-3.96578;-4.391494000000002;-4.027571;-15.80003;-1.3877620000000002;0.03269578;1.6843240000000002;0.8125528000000001;0.8552290000000001;10.9145;0.4018751;7.276089999999999;1.299639;14.28657;0.6918209;714.7608;0.4598004;1023.668;0.305945;-110.4303;-0.8330119;1721.2220000000002;0.2143594;857.9947;0.487549;-76.89846;-1.139439;2889.948;0.1473164;597.8322;1.031075;-80.5061;-1.056844;-7.047947;-1.148328;17.90108;0.4853328;0.09277453;0.5774353;-0.010664;-2.015001;0.5578612;0.8447084;13.54848;0.8590955;-12.13635;-1.510995;-6.750521000000001;-2.9824;-28.38282;-0.5619441;-0.4747078;7.534261999999999;-0.02748506;-0.0002733292;0.08814204;2.366864;1.234568;0.525;0.115;0.1733333;0.02054805;-22.75226;neg
'YAF_thumb_happy';hap;0.0;39.33117;0.1006651;35.89368;38.31271;41.46428;5.570599;358.0331;441.5064;27.7379;20.09439;1.045858;0.9589063;0.1617843;0.5222954000000001;2.248686;2.0869020000000003;18.46617;8.191792;6.14537;4.71056;0.389799;1.203177;10.52728;1.6396830000000002;-0.9510918;-22.32012000000001;3.0274;5.413801;-16.9777;-1.191359;0.01693533;2.0525290000000003;0.7327479;1.160825;11.6118;0.2442667;11.3075;0.6362973000000001;17.73931;0.8035773;691.0932;0.544933;986.2124;0.3000516;-73.21435;-1.21688;1714.971;0.2184502;840.243;0.6475741;-58.41935;-1.3714540000000002;3012.39;0.1578864;676.2949;0.5895703;-63.11325;-1.231287;-8.811349;-1.178768;17.21244;0.7619108;0.09796935;0.4357453;-0.01779194;-0.5762125;0.5236199;0.9195871;16.01878;0.9227414;-7.383891;-2.823069;2.174041;7.979602000000001;-24.71128;-0.7041147;-1.996888;9.421701;-0.02509415;-0.008553366;0.01843185;2.040816;1.052632;0.71;0.27;0.22;0.01;-20.74256;pos
